player_name,club,position,assists,corner_taken,offsides,dribbles,total_attempts,on_target,off_target,blocked,balls_recoverd,tackles_won,tackles_lost,clearance_attempted,fouls_committed,fouls_suffered,red,yellow,pass_attempted,pass_completed,cross_attempted,cross_complted,freekicks_taken,match_played,saved,conceded,saved_penalties,cleansheets,punches made,goals,goals_right_foot,goals_left_foot,goals_headers,goals_others,goals_inside_area,goals_outside_areas,penalties,minutes_played,match_played,distance_covered
Seiwald,Red Bull Salzburg,Midfielder,1,18,1,5,4,3,0,1,44,6,12,9,19,3,2,0,258,190,25,5,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,649,8,85.3
Sučić,Red Bull Salzburg,Midfielder,0,0,0,0,12,2,5,5,22,2,0,3,4,2,0,0,194,153,14,3,4,8,0,0,0,0,0,1,0,1,0,0,1,0,1,516,8,65.4
Okafor,Red Bull Salzburg,Midfielder,0,0,0,0,7,5,1,1,3,0,5,0,5,2,1,0,80,51,4,0,0,6,0,0,0,0,0,3,3,0,0,0,3,0,0,345,6,40
Camara,Red Bull Salzburg,Midfielder,0,0,0,0,3,0,3,0,41,7,7,4,14,23,2,0,369,325,1,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,672,8,80.9
Kjærgaard,Red Bull Salzburg,Midfielder,0,0,0,0,1,1,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,38,4,7.9
Capaldo,Red Bull Salzburg,Midfielder,0,0,0,0,1,0,0,1,28,5,9,5,15,8,3,0,112,78,8,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,281,7,36.9
Tijani,Red Bull Salzburg,Midfielder,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,3.1
Koundé,Sevilla,Defender,0,0,0,0,5,2,2,1,48,0,0,15,3,4,0,0,343,311,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,450,5,53.2
Diego Carlos,Sevilla,Defender,0,0,0,0,4,1,3,0,41,1,2,20,1,3,2,0,414,374,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,539,6,58.7
Jesús Navas,Sevilla,Defender,0,0,0,0,2,1,0,1,15,0,0,5,3,4,1,0,249,209,19,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,332,4,40
Montiel,Sevilla,Defender,0,0,0,0,1,1,0,0,12,3,5,1,1,2,1,0,123,103,11,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,186,4,24.9
Acuña,Sevilla,Defender,0,0,0,0,0,0,0,0,19,6,2,4,12,6,0,0,275,214,30,12,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,379,5,43.2
Augustinsson,Sevilla,Defender,0,0,0,0,0,0,0,0,5,0,2,0,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3,11.1
Rekik,Sevilla,Defender,0,0,0,0,0,0,0,0,5,0,1,0,3,3,1,0,93,86,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,125,4,15.1
Rafa Mir,Sevilla,Forward,1,0,0,1,10,4,5,1,3,0,0,3,3,1,1,0,46,29,2,1,0,6,0,0,0,0,0,1,1,0,0,0,1,0,0,271,6,36.4
Suso,Sevilla,Forward,0,0,0,0,8,2,5,1,4,0,1,0,5,6,1,0,99,81,17,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,228,4,25.2
Gómez,Sevilla,Forward,0,0,0,0,5,1,1,3,8,0,1,1,1,5,0,0,176,148,15,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,322,5,36.7
Munir,Sevilla,Forward,0,0,0,0,5,0,2,3,1,0,1,0,3,6,0,0,49,41,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,204,4,26.4
En-Nesyri,Sevilla,Forward,0,0,0,0,3,0,2,1,0,0,0,0,5,3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,10.2
Iván Romero,Sevilla,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2.7
Bounou,Sevilla,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,185,152,1,0,12,6,14,5,0,2,1,0,0,0,0,0,0,0,0,540,6,37.2
Rakitić,Sevilla,Midfielder,1,7,0,0,7,3,2,2,11,1,4,1,6,3,1,0,148,124,14,3,14,5,0,0,0,0,0,2,2,0,0,0,2,0,2,276,5,36.4
Ocampos,Sevilla,Midfielder,1,1,1,16,12,3,7,2,9,0,1,2,4,18,2,0,165,133,19,4,1,6,0,0,0,0,0,1,1,0,0,0,1,0,0,463,6,50.6
Lamela,Sevilla,Midfielder,0,0,0,0,3,2,1,0,7,2,4,1,4,6,1,0,54,46,5,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,17.6
Jordán,Sevilla,Midfielder,0,0,0,0,3,2,0,1,18,2,4,2,10,4,2,1,221,203,4,2,9,6,0,0,0,0,0,1,0,0,1,0,1,0,0,327,6,43.3
Óliver Torres,Sevilla,Midfielder,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,122,105,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,4,25.8
Óscar Rodríguez,Sevilla,Midfielder,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,3.8
Delaney,Sevilla,Midfielder,0,0,0,0,1,0,0,1,9,2,2,3,4,2,2,0,76,61,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,200,4,28.1
Fernando,Sevilla,Midfielder,0,0,0,0,0,0,0,0,51,1,2,6,6,6,1,0,293,253,1,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,540,6,66.6
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,0,0,0,0,9,0,0,11,1,0,0,0,167,153,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,192,3,23.5
Dodô,Shakhtar Donetsk,Defender,0,0,0,0,7,2,4,1,37,6,4,8,5,8,0,0,289,256,10,1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,540,6,64.5
Marlon,Shakhtar Donetsk,Defender,0,0,0,0,3,0,3,0,21,1,2,15,6,0,0,0,424,402,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,450,5,48.8
Ismaily,Shakhtar Donetsk,Defender,0,0,0,0,3,0,3,0,19,1,0,13,1,4,0,0,184,159,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,355,5,44.8
Matviyenko,Shakhtar Donetsk,Defender,0,0,0,0,2,0,2,0,27,1,1,9,2,3,0,0,350,328,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360,4,43
Korniienko,Shakhtar Donetsk,Defender,0,0,0,0,1,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,11.2
Bondar,Shakhtar Donetsk,Defender,0,0,0,0,1,0,1,0,9,0,0,2,1,0,0,0,105,99,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,10.2
Vitão,Shakhtar Donetsk,Defender,0,0,0,0,0,0,0,0,3,0,1,10,1,0,1,0,73,68,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,9.4
Tetê,Shakhtar Donetsk,Forward,0,0,0,0,9,2,4,3,6,0,1,0,6,10,0,0,129,110,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,373,6,44.5
Traoré,Shakhtar Donetsk,Forward,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,22,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2,10.5
Pyatov,Shakhtar Donetsk,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,75,0,0,3,0,5,2,0,2,4,0,0,0,0,0,0,0,0,266,3,14.2
Trubin,Shakhtar Donetsk,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,78,0,0,5,0,18,9,0,0,0,0,0,0,0,0,0,0,0,270,3,15.5
Shevchenko,Shakhtar Donetsk,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0.5
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,6,1,1,4,10,0,2,1,6,6,0,0,153,127,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,268,4,37.1
Fernando,Shakhtar Donetsk,Midfielder,0,0,0,0,12,5,4,3,6,0,2,1,6,3,1,0,77,63,1,0,0,5,0,0,0,0,0,2,2,0,0,0,2,0,0,350,5,34.8
Pedrinho,Shakhtar Donetsk,Midfielder,0,0,0,0,10,2,4,4,4,0,2,0,5,3,0,0,170,150,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,343,4,40.9
Solomon,Shakhtar Donetsk,Midfielder,0,0,0,0,7,1,4,2,6,0,0,0,2,2,0,0,136,123,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,322,5,42.3
Maycon,Shakhtar Donetsk,Midfielder,0,0,0,0,5,0,2,3,18,1,1,3,5,1,0,0,395,373,12,7,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,473,6,62.9
Mudryk,Shakhtar Donetsk,Midfielder,0,0,0,0,4,4,0,0,7,1,2,3,3,4,1,0,69,54,11,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,179,6,24.2
Marlos,Shakhtar Donetsk,Midfielder,0,0,0,0,3,2,1,0,4,1,0,1,0,0,0,0,126,110,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,6,25.4
Sudakov,Shakhtar Donetsk,Midfielder,0,0,0,0,3,1,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,8.3
Bondarenko,Shakhtar Donetsk,Midfielder,0,0,0,0,2,0,2,0,2,0,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2,11.8
Stepanenko,Shakhtar Donetsk,Midfielder,0,0,0,0,1,0,1,0,8,1,3,3,7,0,0,0,146,137,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,225,4,30.6
Marcos Antônio,Shakhtar Donetsk,Midfielder,0,0,0,0,1,0,0,1,8,1,3,1,3,3,1,0,234,224,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,256,5,36.1
Dentinho,Shakhtar Donetsk,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
Cristiano,Sheriff Tiraspol,Defender,3,0,1,7,3,1,2,0,18,3,5,18,4,3,1,0,159,117,21,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,540,6,63.2
Dulanto,Sheriff Tiraspol,Defender,0,0,0,0,3,0,3,0,32,3,8,39,5,1,3,0,195,162,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,540,6,53
Fernando Costanza,Sheriff Tiraspol,Defender,0,0,0,0,2,0,1,1,39,13,6,39,6,8,2,0,136,92,11,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,540,6,64.6
Julien,Sheriff Tiraspol,Defender,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,7.2
Arboleda,Sheriff Tiraspol,Defender,0,0,0,0,1,0,1,0,30,0,1,37,1,1,1,0,145,124,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,540,6,53.3
Radeljić,Sheriff Tiraspol,Defender,0,0,0,0,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,3,10.2
Cojocari,Sheriff Tiraspol,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5
Yakhshiboev,Sheriff Tiraspol,Forward,0,0,0,0,4,2,1,1,3,0,4,1,5,0,0,0,37,22,1,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,205,3,27.9
Yansané,Sheriff Tiraspol,Forward,0,0,0,0,3,2,1,0,5,0,0,1,1,2,0,0,37,31,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,156,3,21.6
Celeadnic,Sheriff Tiraspol,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,0,0,2,0,6,3,0,0,1,0,0,0,0,0,0,0,0,90,1,4.7
Athanasiadis,Sheriff Tiraspol,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,106,0,0,10,0,29,8,0,1,2,0,0,0,0,0,0,0,0,450,5,22.7
S. Thill,Sheriff Tiraspol,Midfielder,1,9,0,1,13,6,5,2,14,6,6,16,2,2,1,0,206,167,17,4,18,6,0,0,0,0,0,2,0,1,0,1,0,2,0,540,6,76.8
Traore,Sheriff Tiraspol,Midfielder,1,0,1,13,11,4,6,1,17,0,5,8,8,7,0,0,105,83,3,1,1,6,0,0,0,0,0,2,0,1,1,0,2,0,0,530,6,64.4
Castañeda,Sheriff Tiraspol,Midfielder,0,0,0,0,4,2,1,1,11,1,7,3,5,5,0,0,90,73,8,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,357,5,45.5
Bruno,Sheriff Tiraspol,Midfielder,0,0,0,0,3,1,1,1,10,2,0,6,7,5,0,0,82,63,6,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,312,6,38.5
Nikolov,Sheriff Tiraspol,Midfielder,0,0,0,0,3,1,1,1,5,2,0,0,4,3,0,0,27,24,0,0,0,5,0,0,0,0,0,1,1,0,0,0,1,0,0,97,5,14.6
Kolovos,Sheriff Tiraspol,Midfielder,0,0,0,0,2,0,0,2,10,0,1,0,1,8,1,0,88,66,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,405,6,49.3
Addo,Sheriff Tiraspol,Midfielder,0,0,0,0,1,0,1,0,27,7,19,10,14,4,3,0,137,118,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,491,6,59.7
Cojocaru,Sheriff Tiraspol,Midfielder,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,3.6
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,2,0,1,1,17,3,4,5,7,3,1,0,171,146,3,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,380,8,48.8
Gonçalo Inácio,Sporting CP,Defender,1,0,0,2,1,0,1,0,28,3,1,16,3,2,1,0,271,246,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,561,7,60.7
Pedro Porro,Sporting CP,Defender,0,0,0,0,8,3,2,3,19,1,1,8,6,12,2,0,207,135,25,2,6,7,0,0,0,0,0,1,0,0,0,1,1,0,0,529,7,60.9
Coates,Sporting CP,Defender,0,0,0,0,7,2,4,1,28,2,4,29,1,3,1,0,240,211,0,0,10,6,0,0,0,0,0,2,0,0,2,0,2,0,0,540,6,50.9
Matheus Reis,Sporting CP,Defender,0,0,0,0,4,0,3,1,23,6,3,10,6,8,0,0,224,192,6,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,611,8,75.3
Feddal,Sporting CP,Defender,0,0,0,0,1,0,1,0,24,3,5,19,0,0,0,0,259,229,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,6,49.2
Flávio Nazinho,Sporting CP,Defender,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,4
Esteves,Sporting CP,Defender,0,0,0,0,1,0,0,1,2,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,8.4
Luís Neto,Sporting CP,Defender,0,0,0,0,0,0,0,0,25,7,6,13,0,0,0,0,220,202,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,6,38.6
Rúben Vinagre,Sporting CP,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,7.8
Paulinho,Sporting CP,Forward,1,0,5,8,16,8,7,1,12,0,3,4,5,14,2,0,139,105,3,0,0,8,0,0,0,0,0,3,0,3,0,0,1,2,0,582,8,68.2
Sarabia,Sporting CP,Forward,0,0,0,0,6,4,0,2,9,3,3,1,3,12,0,0,140,98,13,7,4,8,0,0,0,0,0,2,1,1,0,0,2,0,1,510,8,66.6
Tiago Tomás,Sporting CP,Forward,0,0,0,0,4,1,3,0,2,1,4,0,3,4,1,0,27,20,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,162,5,22.1
Nuno Santos,Sporting CP,Forward,0,0,0,0,2,1,1,0,0,0,0,0,1,2,0,0,72,49,9,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,0,218,7,28.9
Edwards,Sporting CP,Forward,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,4
Jovane Cabral,Sporting CP,Forward,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,79,3,9.8
Slimani,Sporting CP,Forward,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,23,17,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2,12.4
Rodrigo Ribeiro,Sporting CP,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7
João Virginia,Sporting CP,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,90,1,5.4
Adán,Sporting CP,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,166,0,0,34,0,17,13,0,2,8,0,0,0,0,0,0,0,0,630,7,36.3
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,13,7,3,3,10,3,1,1,3,4,0,0,83,54,8,5,1,5,0,0,0,0,0,4,4,0,0,0,3,1,1,329,5,41.3
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,1,1,0,0,22,2,2,9,4,9,3,0,211,177,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,509,6,64.3
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,1,1,2,3,0,5,2,5,2,1,0,76,58,5,1,4,4,0,0,0,0,0,1,0,1,0,0,1,0,0,201,4,28.3
João Palhinha,Sporting CP,Midfielder,0,0,0,0,4,1,2,1,36,11,18,6,23,17,2,0,194,165,1,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,534,6,66.4
Daniel Bragança,Sporting CP,Midfielder,0,0,0,0,3,1,1,1,7,2,0,0,3,6,1,0,66,61,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,131,5,18.9
Ugarte,Sporting CP,Midfielder,0,0,0,0,0,0,0,0,7,3,4,1,7,8,1,0,74,65,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,205,4,29.6
Dário Essugo,Sporting CP,Midfielder,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1.8
Aurier,Villarreal,Defender,1,1,0,0,1,0,1,0,9,1,2,5,1,1,0,0,66,58,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,129,5,15.9
Pau Torres,Villarreal,Defender,0,0,0,0,4,1,3,0,49,3,4,62,3,2,1,0,506,457,0,0,16,12,0,0,0,0,0,1,1,0,0,0,1,0,0,1080,12,124.2
Foyth,Villarreal,Defender,0,0,0,0,4,0,2,2,55,10,10,30,9,7,1,0,347,290,1,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,891,10,98.7
Moreno,Villarreal,Defender,0,0,0,0,3,2,1,0,8,0,4,6,5,3,2,0,135,110,2,2,2,7,0,0,0,0,0,1,0,1,0,0,1,0,0,309,7,41.7
Albiol,Villarreal,Defender,0,0,0,0,2,0,1,1,73,6,3,62,9,6,1,0,440,385,1,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,12,115.7
Estupiñán,Villarreal,Defender,0,0,0,0,1,0,0,1,52,4,4,31,7,3,2,0,282,229,14,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,645,10,76.4
Peña,Villarreal,Defender,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,3.3
Mario Gaspar,Villarreal,Defender,0,0,0,0,0,0,0,0,1,0,0,2,2,2,1,0,32,29,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2,10.8
Mandi,Villarreal,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,3.7
Gerard Moreno,Villarreal,Forward,4,0,3,9,21,6,9,6,9,0,2,5,3,7,1,0,163,110,6,1,2,7,0,0,0,0,0,2,0,1,1,0,2,0,1,524,7,65.7
Dia,Villarreal,Forward,0,0,0,0,5,2,1,2,3,2,0,3,3,3,0,0,46,35,0,0,1,8,0,0,0,0,0,1,1,0,0,0,1,0,0,258,8,33.3
Pino,Villarreal,Forward,0,0,0,0,4,2,2,0,14,4,6,0,7,7,3,0,106,88,5,0,0,7,0,0,0,0,0,1,0,0,1,0,1,0,0,431,7,54.7
Alcácer,Villarreal,Forward,0,0,0,0,4,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,73,3,10
Rulli,Villarreal,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,332,0,0,53,0,41,16,0,3,12,0,0,0,0,0,0,0,0,1080,12,61.2
Capoue,Villarreal,Midfielder,4,0,0,17,9,3,4,2,62,1,10,29,19,17,3,1,491,438,2,1,4,12,0,0,0,0,0,2,1,1,0,0,2,0,0,1046,12,130.9
Parejo,Villarreal,Midfielder,3,36,0,4,5,1,4,0,48,8,9,5,4,17,2,0,657,560,37,21,52,12,0,0,0,0,0,1,0,1,0,0,1,0,0,1055,12,130.9
Danjuma,Villarreal,Midfielder,2,3,8,31,25,14,5,6,3,0,1,5,6,7,0,0,165,128,13,5,0,11,0,0,0,0,0,6,3,3,0,0,6,0,1,906,11,107.8
Pedraza,Villarreal,Midfielder,1,0,0,9,6,0,6,0,18,1,3,9,5,3,1,0,195,151,19,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,431,10,55.3
Moi Gómez,Villarreal,Midfielder,1,0,0,4,4,2,0,2,5,2,1,4,3,0,0,0,83,62,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,222,6,32
Trigueros,Villarreal,Midfielder,0,0,0,0,6,6,0,0,8,1,5,4,3,6,0,0,142,116,2,0,4,9,0,0,0,0,0,1,1,0,0,0,1,0,0,330,9,42.9
Lo Celso,Villarreal,Midfielder,0,0,0,0,5,0,3,2,21,7,5,3,8,15,3,0,204,170,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,524,6,68.4
Chukwueze,Villarreal,Midfielder,0,0,0,0,3,2,1,0,5,0,1,2,6,2,0,0,50,37,2,0,1,9,0,0,0,0,0,2,0,2,0,0,2,0,0,273,9,37
Coquelin,Villarreal,Midfielder,0,0,0,0,3,2,1,0,13,3,6,6,9,4,2,1,150,124,2,1,1,8,0,0,0,0,0,1,0,0,1,0,1,0,0,463,8,57.6
Iborra,Villarreal,Midfielder,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1.8
Raba,Villarreal,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1.7
Lacroix,VfL Wolfsburg,Defender,0,0,0,0,2,0,2,0,35,1,0,30,5,6,2,0,284,232,0,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,540,6,61.3
Bornauw,VfL Wolfsburg,Defender,0,0,0,0,2,0,2,0,15,1,0,10,3,0,1,0,86,68,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,204,3,22.3
Mbabu,VfL Wolfsburg,Defender,0,0,0,0,1,0,1,0,17,5,2,16,7,3,2,0,141,96,16,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,328,6,38.6
Roussillon,VfL Wolfsburg,Defender,0,0,0,0,1,0,1,0,27,2,1,8,4,2,2,0,131,103,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,362,6,41.6
Brooks,VfL Wolfsburg,Defender,0,0,0,0,0,0,0,0,18,2,1,23,5,0,3,1,167,143,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,331,4,36.3
Paulo Otávio,VfL Wolfsburg,Defender,0,0,0,0,0,0,0,0,15,2,1,7,2,6,0,0,72,48,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,171,4,20.2
L. Nmecha,VfL Wolfsburg,Forward,0,0,0,0,9,4,1,4,7,2,3,3,8,9,3,0,66,50,1,0,0,5,0,0,0,0,0,2,1,0,1,0,2,0,0,322,5,42
Weghorst,VfL Wolfsburg,Forward,0,0,0,0,8,2,5,1,10,2,1,3,10,6,2,0,92,69,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,398,5,49.4
Lukebakio,VfL Wolfsburg,Forward,0,0,0,0,3,0,1,2,5,2,1,0,2,4,0,0,70,53,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,296,6,35.9
Waldschmidt,VfL Wolfsburg,Forward,0,0,0,0,2,0,2,0,1,0,1,1,2,0,1,0,30,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,119,3,15.6
Philipp,VfL Wolfsburg,Forward,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,9,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,11.1
Ginczek,VfL Wolfsburg,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.1
Casteels,VfL Wolfsburg,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,129,0,0,10,0,18,8,0,1,2,0,0,0,0,0,0,0,0,450,5,30.8
Pervan,VfL Wolfsburg,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,90,1,5.7
Arnold,VfL Wolfsburg,Midfielder,3,10,0,1,5,1,3,1,30,2,3,8,10,9,3,0,266,210,18,7,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,540,6,67.3
